#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
AIREASON_ALL_HELP_IS_APPRECIATED;Kadá pomoc se cenní;Toute aide est appréciable;Jegliche Hilfe ist willkommen;;Toda ayuda se agradece;;;;;;;;;x
EVTOPTA100082;I had no answer, only my faith;Je n'avais aucune réponse, seulement ma foi.;Ich hatte keine Antwort, nur meinen Glauben;;No tenía ninguna respuesta, sólo mi fe;;;;;;;;;x
EVTDESC100083;It took longer than I thought it would to convince [From.GetFirstName] that our God is a loving God. I am still unsure if [From.GetFirstName] really meant it when [From.GetSheHe] said that [From.GetSheHe] believed in [Root.Religion.GetRandomGodName] or if [From.GetFirstName] only said that to make me feel better...;Il m'aura fallu plus de temps que prévu pour convaincre [From.GetFirstName] que notre Dieu existe. Je ne sais pas si [From.GetFirstName] était vraiment honnête quand [From.GetIlElle] a affirmé croire en [Root.Religion.GetRandomGodName] ou si [From.GetFirstName] a dit ça pour me faire plaisir.;Es dauerte länger als gedacht, bis ich [From.GetFirstName] davon überzeugt hatte, dass unser Gott ein liebender Gott ist. Ich bin noch immer nicht sicher, ob [From.GetFirstName] es tatsächlich ernst meint, wenn [From.GetSheHe] sagt, dass [From.GetSheHe] an [Root.Religion.GetRandomGodName] glaube, oder ob [From.GetFirstName] es nur gesagt hat, damit ich mich besser fühle...;;Tardé más de lo que pensaba en convencer a [From.GetFirstName] de que nuestro Dios es amor. Todavía no estoy seguro si [From.GetFirstName] realmente va en serio cuando [From.GetSheHe] dice que [From.GetSheHe] cree en [Root.Religion.GetRandomGodName] o si [From.GetFirstName] se limitó a decir eso para hacerme sentir mejor ...;;;;;;;;;x
EVTOPTA100083;Pray some more for [From.GetFirstName]'s soul...;Prions encore pour l'âme de [From.GetFirstName]...;Bete noch etwas mehr für [From.GetFirstName]s Seele...;;Recemos un poco más por el alma de [From.GetFirstName] ...;;;;;;;;;x
EVTDESC100084;[From.GetFirstName] were unwilling at first but as I talked about God and His love for mankind [From.GetSheHe] started to be interested and soon we were discussing [Root.Religion.GetRandomGodName]. It took several hours of discussing, reading the Bible and answering all [From.GetFirstName]'s questions and then I saw how [From.GetFirstName] started believing...;[From.GetFirstName] n'était pas très docile au début mais quand je lui ai parlé de Dieu et de Son amour pour l'espèce humaine, [From.GetIlElle] a tendu l'oreille, et nous avons alors parlé de [Root.Religion.GetRandomGodName]. La discussion a duré plusieurs heures, nous avons lu la Bible, j'ai répondu à toutes ses questions et là, j'ai compris que [From.GetFirstName] avait la foi...;[From.GetFirstName] war anfangs unwillig, aber während ich mit ihm über Gott und Seine Liebe für die Menschheit sprach, interessierte [From.GetSheHe] sich langsam dafür und schon bald diskutierten wir [Root.Religion.GetRandomGodName]. Es dauerte einige Stunden, in denen wir diskutierten, in der Bibel lasen und [From.GetFirstName]s Fragen beantworteten und dann sah ich, wie [From.GetFirstName] zu glauben begann...;;Al principio [From.GetFirstName] no quería, pero mientras hablaba sobre Dios y su amor por la humanidad [From.GetSheHe] empezó a interesarse y pronto estábamos discutiendo sobre [Root.Religion.GetRandomGodName].Llevó varias horas de discusión, leyendo la Biblia y respondiendo a todas las preguntas de [From.GetFirstName] el ver cómo [From.GetFirstName] empezaba a creer...;;;;;;;;;x
EVTOPTA100084;How great for you!;C'est fantastique !;Wie großartig Ihr seid!;;¡Me alegro por ti!;;;;;;;;;x
EVTDESC100090;I toiled long and hard to try to embroider the most beautiful embroidery but I was beaten, and beaten hard by a nobody... My stitches were small, but hers was smaller. My motif was beautiful, but hers were even more so. My embroidery was praised, but hers people admired and loved.;J'ai travaillé dur pour tenter de réaliser la plus jolie broderie mais quelqu'un a fait mieux que moi, une moins que rien, qui plus est... Mes points étaient petits, mais les siens l'étaient encore plus. Mon motif était superbe, mais le sien l'était encore plus. Ma broderie a suscité des louanges mais la sienne a suscité l'admiration.;Ich quälte mich lang und hart, um die schönste Stickarbeit zu sticken, doch ich wurde geschlagen - hart geschlagen von einem Niemand... Meine Stiche waren klein, doch ihre waren kleiner. Mein Motiv war wunderschön, doch das ihre war noch wunderschöner. Meine Stickarbeit wurde gelobt, doch ihre wurde von den Leuten bewundert und geliebt.;;Trabajé muy duro para tratar de bordar el bordado más bonito, pero me ganaron, me ganó un don nadie ... Mis puntos eran pequeños, pero los suyos eran más pequeños. Mi motivo era hermoso, pero el suyo lo era aún más. Mi bordado fue elogiado, pero la gente quedo admirada y amaba el suyo.;;;;;;;;;x
EVTOPTA100090;I swallow my pride and praise her embroidery;J'ai mis mon orgueil de côté et j'ai complimenté son travail.;Ich schlucke meinen Stolz herunter und lobe ihre Stickarbeit;;Me trago mi orgullo y alabo su bordado;;;;;;;;;x
EVTOPTB100090;I will hate her from afar;Je la détesterai de loin.;Ich werde sie von weitem hassen;;Yo la odio desde lejos;;;;;;;;;x
EVTTOOLTIP100091;The rivalry between [Root.GetTitledFirstName] and [This.GetTitledFirstName] knows no bounds;La rivalité entre [Root.Get_le_TitledFirstName] et [This.Get_le_TitledFirstName] ne connait plus de borne.;[Root.GetTitledFirstName] [This.GetTitledFirstName];;[Root.GetTitledFirstName] [This.GetTitledFirstName];;;;;;;;;x
EVTOPTC100090;No one is better than me!;Personne ne m'arrive à la cheville !;Niemand ist besser als ich!;;¡Nadie es mejor que yo!;;;;;;;;;x
EVTTOOLTIP100092;[Root.GetTitledFirstName] destroys [This.GetTitledFirstName] embroidery;[Root.Get_Le_TitledFirstName] détruit la broderie [This.Get_du_TitledFirstName].;[Root.GetTitledFirstName] zerstört [This.GetTitledFirstName]s Stickarbeit;;[Root.GetTitledFirstName] destruye los bordados de [This.GetTitledFirstName];;;;;;;;;x
EVTOPTD100090;I ask her to teach me;Je lui ai demandé de m'apprendre ses secrets.;Ich bitte sie, mich zu unterweisen;;Le pido que me enseñe;;;;;;;;;x
EVTTOOLTIP100094;[Root.GetTitledFirstName] humbles [Root.GetHerselfHimself]  and asks [This.GetTitledFirstName] for help;[Root.Get_Le_TitledFirstName] descend de son piédestal et demande de l'aide [This.Get_au_TitledFirstName].;[Root.GetTitledFirstName] erniedrigt [Root.GetHerselfHimself] und bittet [This.GetTitledFirstName] um Hilfe;;[Root.GetTitledFirstName] se humilla [Root.GetHerselfHimself] y le pide ayuda a [This.GetTitledFirstName];;;;;;;;;x
EVTDESC100091;I was beaming from all the praise I got about my embroidery, 'Oh, the stitches are so tiny they are almost invisible!' 'Such a lovely motif!' but when I saw anger cloud [From.GetFirstName] my smile shrank and disappeared. [From.GetSheHeCap] had made a lovely embroidery but people obviously liked mine better and [From.GetFirstName] couldn't stand it.;J'étais sur mon petit nuage suite aux éloges qu'avait suscités ma broderie : « Oh, les points sont tellement petits qu'ils sont presque invisibles ! »,« Quel joli motif ! ». Mais quand j'ai vu le regard empli de colère que m'a jeté [From.GetFirstName], mon sourire s'est évanoui. [From.GetIlElleCap] avait cousu une magnifique broderie mais les gens ont préféré la mienne et [From.GetFirstName] ne l'a pas supporté.;Ich strahlte von all den Lobeshymnen, die ich für meine Stickarbeiten erhielt, Oh, diese Stiche sind so winzig, sie sind beinahe unsichtbar! Welch liebliches Motiv! - doch als ich die Veränderung auf [From.GetFirstName]s Gesicht sah, schrumpfte mein Lächeln und verschwand. [From.GetSheHeCap] hatte eine wunderbare Stickarbeit geschaffen, doch die Leute mochten meine eindeutig lieber und [From.GetFirstName] konnte es nicht ertragen.;;Yo estaba radiante de todos los elogios que recibí por mi bordado, 'Oh, ¡los puntos son tan pequeños que casi no se ven!  ¡Un motivo precioso!  pero cuando vi la ira de [From.GetFirstName] mi sonrisa se redujo y desapareció. [From.GetSheHeCap] había hecho un bordado precioso, pero, obviamente, la gente prefería el mío y [From.GetFirstName] no podía soportarlo.;;;;;;;;;x
EVTOPTA100091;I did not want this, I don't want a rival!;Je n'ai jamais voulu ça, je ne veux pas de rivale !;Das will ich nicht, ich will keinen Rivalen!;;Yo no quería esto, ¡yo no quiero un rival!;;;;;;;;;x
EVTDESC100092;My embroidery was lovely and I had worked so hard and gotten so much praise for it that I almost felt physically sick when [From.GetFirstName] grabbed it and started tearing it apart, almost screaming in anger and jealousy as [From.GetSheHe] destroyed my embroidery.;Ma broderie était magnifique et j'avais travaillé dur pour recevoir cette pluie de compliments. Alors quand [From.GetFirstName] s'est emparé de mon ouvrage et a commencé à le déchirer, hurlant de colère et de jalousie, j'en ai presque été malade.;Meine Stickarbeit war wunderschön und ich hatte hart daran gearbeitet und so viel Lob dafür bekommen, dass mir beinahe übel wurde, als [From.GetFirstName] die Stickarbeit ergriff und begann, sie in Stücke zu reißen - vor Ärger beinahe schreiend als [From.GetSheHe] meine Stickarbeit zerstörte.;;Mi bordado era una maravilla y yo había trabajado tan duro y recibido tantos elogios por ello que casi me sentí físicamente enfermo cuando [From.GetFirstName] lo agarró y comenzó a destrozarlo, casi gritando de rabia y de celos mientras [From.GetSheHe] destruía mi bordado. ;;;;;;;;;x
EVTOPTA100092;I hate you so much! How could you? I HATE you!;Je vous déteste ! Comment avez-vous pu ?! Je vous HAIS !;Ich hasse Euch so sehr! Wie konntet Ihr! Ich HASSE Euch!;;¡Te odio tanto! ¿Cómo pudiste? ¡Te ODIO!;;;;;;;;;x
EVTTOOLTIP100093;[Root.GetTitledFirstName] will never forgive [This.GetTitledFirstName] for destroying [Root.GetHerHis] beautiful embroidery;[Root.Get_Le_TitledFirstName] ne pardonnera jamais [This.Get_au_TitledFirstName] d'avoir détruit sa superbe broderie.;[Root.GetTitledFirstName] wird [This.GetTitledFirstName] niemals die Zerstörung [Root.GetHerHis]er wunderschönen Stickarbeit verzeihen;;[Root.GetTitledFirstName] nunca perdonará a [This.GetTitledFirstName] por destruir [Root.GetHerHis] hermoso bordado;;;;;;;;;x
EVTOPTB100092;You are right, I can do better than this...;Vous avez raison, je peux faire bien mieux que cela...;Ihr habt Recht, ich kann besser sein...;;Tienes razón, puedo hacerlo mejor ...;;;;;;;;;x
EVTDESC100093;It was as if madness and jealousy had taken control over my body, the embroidery lay in pieces by my feet without me having any memory of grabbing it and ripping it apart. [From.GetFirstName] stared at me before [From.GetSheHe] burst into tears and was soothed by the other women whose accusatory eyes I fled. I heard [From.GetFirstName] announcing that [From.GetSheHe] would never forgive me for destroying [From.GetHerHis] embroidery.;C'est comme si la folie et la jalousie avaient pris le contrôle de mon corps. J'ai vu la broderie en morceaux à mes pieds mais je n'avais aucun souvenir de m'en être emparée pour la détruire. [From.GetFirstName] m'a fixé avant de fondre en larmes : les autres femmes sont venues la consoler en me jetant des regards accusateurs. J'ai entendu [From.GetFirstName] annoncer qu'[From.GetIlElle] ne me pardonnerait jamais d'avoir détruit sa broderie.;Es schien, als habe Wahnsinn und Eifersucht die Kontrolle über meinen Körper übernommen, die Stickarbeit lag in Stücken vor meinen Füßen, ohne dass ich eine Erinnerung daran hatte, es gegriffen und entzwei gerissen zu haben. [From.GetFirstName] starrte mich an, bevor [From.GetSheHe] in Tränen ausbrach und wurde von den anderen Frauen getröstet, vor deren anklagenden Blicken ich floh. Ich hörte, wie [From.GetFirstName] verkündete, dass [From.GetSheHe] mir niemals verzeihen würde, dass ich [From.GetHerHis]e Stickarbeit zerstört habe.;;Era como si la locura y los celos hubieran tomado el control sobre mi cuerpo, el bordado yacía en pedazos a mis pies sin que yo tuviera ningún recuerdo de como lo agarraba y lo destrozaba. [From.GetFirstName] me miró fijamente antes de que [From.GetSheHe] se echara a llorar y se calmó por las otras mujeres de cuyos ojos acusatorios huí. He oído a [From.GetFirstName] anunciando que [From.GetSheHe] nunca me perdonaría por haber destruido [From.GetHerHis] bordado.;;;;;;;;;x
EVTOPTA100093;I have just gained a rival...;Je viens de me faire une rivale.;Ich habe soeben einen Rivalen gewonnen...;;Me acabo de ganar a un rival...;;;;;;;;;x
EVTDESC100094;[From.GetFirstName] really tried to humble [From.GetHerselfHimself], ooohed and aaahed over my embroidery and agreed with the other women that my stitches were the tiniest and the motif even more beautiful than [From.GetHersHis]. I wasn't surprised then when [From.GetFirstName] lingered and asked me if I could teach [From.GetHerHim] to embroider as well as I can.;[From.GetFirstName] a vraiment essayé de se rabaisser, complimentant ma broderie, s'accordant avec l'autre femme pour dire que mes points étaient les plus fins et que mon motif était plus beau que le sien. Je n'ai donc pas été étonnée quand [From.GetFirstName], une fois tout le monde parti, m'a demandé de lui enseigner l'art de la broderie.;[From.GetFirstName] versuchte, [From.GetHerselfHimself] wirklich zu erniedrigen - [From.GetSheHe] lobte meine Stickarbeit über den Klee und stimmte mit den anderen Frauen überein, dass meine Sticke die winzigsten waren und das Motiv noch schöner als [From.GetHersHis]es. Ich war nicht überrascht, als [From.GetFirstName] verweilte und mich fragte, ob ich [From.Getihmihr] das Sticken so gut beibringen könne, wie ich es kann.;;[From.GetFirstName] realmente trató de mostrarse humilde, hablaró sobre mi bordado y acordó con las otras mujeres que mis puntos eran más pequeños y el motivo era más bello aún que el suyo. No me sorprendió entonces cuando [From.GetFirstName] se quedó y me preguntó si le podía enseñar a para bordar tan bien como yo.;;;;;;;;;x
EVTOPTA100094;It would be my pleasure. Come, let us start immediately!;Avec grand plaisir ! Je vous propose de commencer tout de suite.;Es wäre mir eine Freude. Kommt, lasst uns sofort beginnen!;;Sería un placer. ¡Ven, vamos a empezar de inmediato!;;;;;;;;;x
EVTTOOLTIP100095;[Root.GetTitledFirstName] and [This.GetTitledFirstName] bond over their embroidery;[Root.Get_Le_TitledFirstName] et [This.Get_le_TitledFirstName] sympathisent autour de leur broderie.;[Root.GetTitledFirstName] und [This.GetTitledFirstName] kommen über ihre Stickarbeiten zusammen;;[Root.GetTitledFirstName] y [This.GetTitledFirstName] se unen gracias a sus bordados;;;;;;;;;x
EVTOPTB100094;You are unteachable - just look at that mess!;Vous ne comprenez rien à ce que je vous explique ! Regardez ce carnage !;Ihr seid unlehrbar - schaut Euch dieses Durcheinander an!;;Eres imposible de enseñar - ¡tan sólo mira ese desastre!;;;;;;;;;x
EVTTOOLTIP100096;[Root.GetTitledFirstName] scornful comment angers [This.GetTitledFirstName];Les commentaires dédaigneux [Root.Get_du_TitledFirstName] vexent [This.Get_le_TitledFirstName];[Root.GetTitledFirstName]s höhnischer Kommentar verärgert [This.GetTitledFirstName];;El comentario despectivo de [Root.GetTitledFirstName] enfada a [This.GetTitledFirstName];;;;;;;;;x
EVTDESC100095;[From.GetFirstName] was so sweet and told me my embroidery was beautiful, no matter what other people thought about it. We talked while [From.GetFirstName] showed me how [From.GetSheHe] managed to make [From.GetHerHis] stitches so, so small and even gave me a motif [From.GetSheHe] had designed [From.GetHerselfHimself]!;[From.GetFirstName] a été adorable et a dit que ma broderie était fantastique, quoiqu'en pensent les autres. Nous avons sympathisé et [From.GetFirstName] m'a montré comment [From.GetIlElle] s'y prenait pour réaliser des points aussi fins, avant de m'offrir un motif qu'[From.GetIlElle] avait personnellement créé !;[From.GetFirstName] war so lieb und sagte mir, meine Stickarbeit sei wunderschön, egal was andere Leute darüber denken. Wir sprachen, während [From.GetFirstName] mir zeigte, wie [From.GetSheHe] es schaffte, [From.GetHerHis]e Stiche so klein zu sticken, und gab mir sogar ein Motiv, das [From.GetSheHe] für [From.GetHerselfHimself] gemacht hatte!;;[From.GetFirstName] fue tan dulce y dijo que mi bordado era hermoso, no importa lo que los demás piensen de ella. Hablamos mientras que [From.GetFirstName] me enseño como [From.GetSheHe] se las arregló para hacer sus puntos tan, tan pequeña e incluso me dio un motivo que [From.GetSheHe] había diseñado!;;;;;;;;;x
EVTOPTA100095;I forgot my jealousy and won a friend!;J'ai mis ma jalousie de côté et j'ai gagné une nouvelle amitié !;Ich vergaß meine Eifersucht und gewann einen Freund!;;Me olvidé de mi envidia, ¡y gané un amigo!;;;;;;;;;x
EVTDESC100096;Even though I humbled myself, agreed with the other women that [From.GetFirstName]'s embroidery was much more lovely than mine in every way, [From.GetFirstName] weren't as gracious as [From.GetSheHe] should've been when I asked [From.GetHerHim] to give me some advice about embroidery. [From.GetFirstName] was outright scornful and told me I had made a mess out of my embroidery!;Alors que j'avais mis mon orgueil de côté et que j'avais jugé la broderie de [From.GetFirstName] bien plus réussie que la mienne, [From.GetFirstName] ne s'est pas montrée aussi agréable qu'[From.GetIlElle] aurait dû quand je lui ai demandé de me donner quelques conseils et astuces. [From.GetFirstName] a fait preuve de mépris et a qualifié mon ouvrage de carnage !;Auch wenn ich mich selbst erniedrigte, stimmte ich mit den anderen Frauen überein, dass [From.GetFirstName]s Stickarbeit in allen Bereichen schöner war als meine - [From.GetFirstName] war nicht so gütig, wie [From.GetSheHe] hätte sein sollen, als ich [From.GetHerHim] bat, mir einen Rat für meine Stickarbeit zu geben. [From.GetFirstName] war geradezu höhnisch und sagte mir, dass ich ein Durcheinander aus meiner Stickarbeit gemacht habe!;;Aunque me humillara, acordé con las otras mujeres que el bordado de [From.GetFirstName] era mucho más bonito que el mío en todos los sentidos, [From.GetFirstName] no fue tan graciosa como [From.GetSheHe] debería haber sido cuando le pedi a [From.GetHerHim] que me diera algunos consejos sobre el bordado. ¡[From.GetFirstName] mostró absoluto desprecio y me dijo que yo había hecho un desastre en mi bordado!;;;;;;;;;x
EVTOPTA100096;What! That's not true, take that back!;Quoi ! Ce n'est pas vrai, reprenez ça !;Was! Das ist nicht wahr, gebt es mir zurück!;;¡Qué! Eso no es cierto, ¡retiro lo dicho!;;;;;;;;;x
EVTDESC100100;I have lost my doll! She's nowhere to be found, could someone have taken her? I miss her so much, she's my bestest friend!;J'ai perdu ma poupée ! Je ne la trouve nulle part, est-ce que quelqu'un l'a prise ? Elle me manque tellement, elle est ma meilleure amie !;Ich habe meine Puppe verloren! Ich kann sie nirgends finden, könnte jemand sie genommen haben? Ich vermisse sie so sehr, sie ist meine allerbeste Freundin!;;He perdido mi muñeca! No está por ningún lado, ¿quizá alguien la haya robado? La echo de menos, ¡es mi mejor amiga!;;;;;;;;;x
EVTOPTA100100;I will find the one who took her and make them give her back!;Je vais trouver celui ou celle qui l'a prise et le forcer à te la rendre.;Ich werde denjenigen finden, der sie genommen hat und sie Euch zurückbringen!;;¡Voy a encontrar a quién la haya cogido y a hacer que me la devuelva!;;;;;;;;;x
EVTTOOLTIP100101;[Root.GetTitledFirstName] confronts [This.GetTitledFirstName];[Root.Get_Le_TitledFirstName] affronte [This.Get_le_TitledFirstName].;[Root.GetTitledFirstName] konfrontiert [This.GetTitledFirstName];;[Root.GetTitledFirstName] se enfrenta a [This.GetTitledFirstName];;;;;;;;;x
EVTOPTB100100;I will never, ever find her...;Je ne la retrouverai jamais...;Ich werde sie nie im Leben wiederfinden...;;Yo nunca, nunca la encontraré ...;;;;;;;;;x
EVTDESC100101;I was playing with my new doll I've found forgotten in the kitchen when [From.GetFirstName] attacked me and tried to take the doll from me. [From.GetFirstName] screamed at me to give back her doll and grew more agitated as I kept holding on to the doll.;J'étais en train de m'amuser avec ma nouvelle poupée que j'avais trouvée dans la cuisine quand [From.GetFirstName] m'a agressé et a tenté de s'emparer de la poupée. [From.GetFirstName] m'a hurlé de lui rendre sa poupée et s'est laissée submerger par la colère quand j'ai refusé.;Ich spielte mit meiner neuen Puppe, die in der Küche vergessen worden war, als [From.GetFirstName] mich angriff und versuchte, mir die Puppe wegzunehmen. [From.GetFirstName] schrie mich an, ihr die Puppe zurückzugeben und wurde immer erregter, als ich die Puppe festhielt.;;Estaba jugando con mi muñeca nueva que he encontrado olvidada en la cocina cuando [From.GetFirstName] me atacó e intentó quitarmela. [From.GetFirstName] me gritó para que se la devolviera y se enfadó más al ver que yo seguía aferrándome a la muñeca.;;;;;;;;;x
EVTOPTA100101;Can I still play with her sometimes?;Est-ce que je peux encore jouer avec quelque temps ?;Kann ich zwischendurch mit ihr spielen?;;¿Puedo jugar alguna vez con ella?;;;;;;;;;x
EVTTOOLTIPA100102;[Root.GetTitledFirstName] gives the doll back to [This.GetTitledFirstName];[Root.Get_Le_TitledFirstName] rend sa poupée [This.Get_au_TitledFirstName].;[Root.GetTitledFirstName] gibt [This.GetTitledFirstName] die Puppe zurück;;[Root.GetTitledFirstName] da la muñeca de nuevo a [This.GetTitledFirstName];;;;;;;;;x
EVTOPTB100101;Fine, whatever. It's not even a pretty doll;Très bien. De toute façon, cette poupée n'est même pas jolie.;Na gut, wie auch immer. Es ist nicht einmal eine schöne Puppe;;Bien, lo que sea. Ni siquiera es una muñeca bonita;;;;;;;;;x
EVTOPTC100101;This doll is mine now!;Cette poupée est à moi, maintenant !;Die Puppe gehört jetzt mir!;;¡Esta muñeca es mía ahora!;;;;;;;;;x
EVTTOOLTIPB100102;[Root.GetTitledFirstName] refuses to give back the doll to [Root.GetTitledFirstName];[Root.Get_Le_TitledFirstName] refuse de rendre sa poupée [This.Get_au_TitledFirstName].;[Root.GetTitledFirstName] weigert sich, [Root.GetTitledFirstName] die Puppe zurückzugeben;;[Root.GetTitledFirstName] se niega a devolver la muñeca a [Root.GetTitledFirstName];;;;;;;;;x
EVTDESC100102;I saw my doll in [From.GetFirstName]'s arms and screamed at [From.GetHerHim] to give me my Dolly back! I was so upset, where had [From.GetFirstName] found my doll? And why hadn't [From.GetSheHe] given Dolly back to me yet?;J'ai vu ma poupée dans les bras de [From.GetFirstName] alors je lui ai demandé de me la rendre tout de suite ! J'étais troublée : où [From.GetFirstName] avait bien pu trouver ma poupée ? Et pourquoi ne me l'avait-[From.GetIlElle] pas encore rendu ?;Ich sah meine Puppe in [From.GetFirstName]s Armen und schrie [From.GetHerHim] an, mir meine Dolly zurückzugeben! Ich war so ungehalten, wo hat [From.GetFirstName] meine Puppe gefunden? Und warum hat [From.GetSheHe] mir Dolly noch nicht zurückgegeben?;;¡Vi a mi muñeca en brazos de [From.GetFirstName] y le grité a [From.GetHerHim] para que me devolviera a Dolly! Yo estaba tan molesta, ¿dónde había encontrado [From.GetFirstName] mi muñeca? ¿Y por qué [From.GetSheHe] no me había devuelto a Dolly todavía?;;;;;;;;;x
EVTOPTA100102;I got my doll back! I decided we could both play with her as a thank-you;J'ai récupéré ma poupée ! Et en guise de remerciement, j'ai décidé que nous pouvions jouer toutes les deux avec ma poupée.;Ich habe meine Puppe zurückbekommen! Ich habe beschlossen, dass wir beide mit ihr spielen können, als kleines Dankeschön;;¡Tengo mi muñeca de vuelta! Decidí que las dos jugaramos con ella como agradecimiento;;;;;;;;;x
EVTOPTB100102;[From.GetFirstName] called Dolly ugly! But [From.GetSheHe] gave her back...;[From.GetFirstName] a dit que Dolly était moche ! Mais au moins, [From.GetIlElle] me l'a rendue...;[From.GetFirstName] nannte Dolly hässlich! Aber [From.GetSheHe] hat sie mir zurückgegeben...;;¡[From.GetFirstName] llamó fea a Dolly! Pero [From.GetSheHe] me la devolvió ...;;;;;;;;;x
EVTOPTC100102;[From.GetFirstName] refused to give me Dolly back!;[From.GetFirstName] a refusé de me rendre ma poupée !;[From.GetFirstName] weigerte sich, mir Dolly zurückzugeben!;;¡[From.GetFirstName] se negó a devolverme a Dolly!;;;;;;;;;x
EVTDESC100105;Crusading in [Root.Location.GetName], so far away from friends and family is wearying. It is good I have my fellow commanders I can rely on for some good talks and laughs. We are all here for the same thing:;Partir en croisade à [Root.Location.GetName], loin de la famille et de ses amis, c'est une épreuve difficile. Heureusement que je peux compter sur mes fidèles commandants pour discuter et partager quelques fous rires. Nous sommes tous ici pour la même chose : ;Einen Kreuzzug in [Root.Location.GetName] zu führen, so weit weg von Freunden und Familie ist ermüdend. Es ist gut, dass ich befreundete Kommandanten hier habe, auf die ich mich für eine nette Unterhaltung und Gelächter verlassen kann. Wir sind alle für dieselbe Sache hier:;;Las cruzadas en [Root.Location.GetName], tan lejos de amigos y familiares son agotadoras. Es bueno tener a mis compañeros comandantes en los que puedo confiar para tener algunas buenas conversaciones y risas. Todos estamos aquí por la misma cosa:;;;;;;;;;x
EVTOPTA100105;Deus Vult! For the Glory of God!;Deus Vult ! Pour la gloire de Dieu !;Deus Vult! Für die Herrlichkeit Gottes!;;¡Deus Vult! ¡Por la Gloria de Dios!;;;;;;;;;x
EVTTOOLTIP100106;agrees with [Root.GetTitledFirstName];est d'accord avec [Root.Get_le_TitledFirstName].;stimmt mit [Root.GetTitledFirstName] überein;;está de acuerdo con [Root.GetTitledFirstName];;;;;;;;;x
EVTOPTB100105;Deus Vult! For the prestige!;Deus Vult ! Pour le prestige !;Deus Vult! Für das Prestige!;;¡Deus Vult! ¡Por el prestigio!;;;;;;;;;x
EVTOPTC100105;Deus Vult! For the lands and wealth!;Deus Vult ! Pour les terres et les richesses !;Deus Vult! Für die Ländereien und Wohlstand!;;¡Deus Vult! ¡Por las tierras y la riqueza!;;;;;;;;;x
EVTOPTD100105;I'm here only because I have to;Je suis ici uniquement parce que je n'ai pas le choix.;Ich bin nur hier, weil ich es muss;;Estoy aquí sólo porque tengo que estar;;;;;;;;;x
EVTDESC100106;When you are fighting a Holy War against the infidels, you need the commanders and soldiers beside you to be good, strong men you can trust. [From.GetTitledFirstName] and I have been crusading for a long time together in [From.Location.GetName] and we were discussing the reasons behind why we where here, in this God-forsaken land, fighting the infidels.;Quand vous menez une guerre sainte contre les infidèles, les commandants et les soldats qui vous accompagnent doivent être des hommes robustes et malins sur lesquels vous pouvez compter. [From.Get_Le_TitledFirstName] et moi combattons ensemble à [From.Location.GetName] depuis longtemps et à cette occasion, nous avons discuté des raisons pour lesquelles nous sommes ici, sur cette terre délaissée de Dieu, à combattre les infidèles.;Wenn man einen Heiligen Krieg gegen die Ungläubigen kämpft, benötigt man Kommandanten und Soldaten neben sich, die gut sind - starke Männer, denen man vertrauen kann. [From.GetTitledFirstName] und ich sind schon lange Zeit gemeinsam auf dem Kreuzzug in [From.Location.GetName] und wir diskutieren die Gründe, weshalb wir hier sind, in diesem gottverlassenen Land, um die Ungläubigen zu bekämpfen.;;Cuando estás luchando una guerra santa contra los infieles, necesitas que los comandantes y soldados a tu lado sean hombres buenos y fuertes en los que poder confiar. [From.GetTitledFirstName] y yo hemos estado juntos mucho tiempo en las cruzadas en [From.Location.GetName] y hablamos de las razones por las que estábamos aquí, en esta tierra olvidada de Dios, luchando contra los infieles.;;;;;;;;;x
EVTOPTA100106;[From.GetTitledFirstName] is wrong, not for the prestige;[From.Get_Le_TitledFirstName] a tort, ce n'est pas pour le prestige.;[From.GetTitledFirstName] hat Unrecht, nicht für das Prestige;;[From.GetTitledFirstName] está equivocado, no es por el prestigio;;;;;;;;;x
EVTOPTB100106;[From.GetTitledFirstName] is wrong, not for the Glory of God;[From.Get_Le_TitledFirstName] a tort, ce n'est pas pour la gloire de Dieu.;[From.GetTitledFirstName] hat Unrecht, nicht für die Herrlichkeit Gottes;;[From.GetTitledFirstName] está equivocado, no es por la gloria de Dios;;;;;;;;;x
EVTTOOLTIP100107;[Root.GetTitledFirstName] disagrees with [This.GetTitledFirstName];[Root.Get_Le_TitledFirstName] n'est pas d'accord avec [This.Get_le_TitledFirstName].;[Root.GetTitledFirstName] stimmt nicht mit [This.GetTitledFirstName] überein;;[Root.GetTitledFirstName] no está de acuerdo con [This.GetTitledFirstName];;;;;;;;;x
EVTOPTC100106;I agree with [From.GetTitledFirstName]: For the prestige!;Je suis d'accord avec [From.Get_le_TitledFirstName] : pour le prestige !;Ich stimme mit [From.GetTitledFirstName] überein: Für das Prestige!;;Estoy de acuerdo con [From.GetTitledFirstName]: ¡Por el prestigio!;;;;;;;;;x
EVTTOOLTIP100108;[Root.GetTitledFirstName] concurs with [This.GetTitledFirstName];[Root.Get_Le_TitledFirstName] est d'accord avec [This.Get_le_TitledFirstName].;[Root.GetTitledFirstName] stimmt mit [This.GetTitledFirstName] überein;;[Root.GetTitledFirstName] coincide con [This.GetTitledFirstName];;;;;;;;;x
