#CODE;ENGLISH;FRENCH;;GERMAN;SPANISH;;;;;;;;;x
EVTOPTA65065;Hod trpaslíkem;Lancer le nain.;;Den Zwerg werfen;Lanzar al enano;;;;;;;;;x
EVTTOOLTIP65066;je odhozen v dáli rukou [Root.GetTitledFirstName]!;est lancé par [Root.Get_le_TitledFirstName] !;;wird von [Root.GetTitledFirstName] geworfen!;¡es lanzado por [Root.GetTitledFirstName]!;;;;;;;;;x
EVTOPTB65065;Nechte trpaslíka na pokoji;Laissez le nain tranquille.;;Lasst den Zwerg in Ruhe;Dejar en paz al enano;;;;;;;;;x
EVTDESC65066;Ne jsem se nadál, tak mì [From.GetTitledFirstName] chytil a hodil pryè. Naštìstí jsem pøistál v kupce sena, ale mám dojem, e pøíštì bych nemusel mít tolik štìstí...;Avant même que je comprenne ce qui m'arrivait, [From.Get_le_TitledFirstName] m'avait attrapé[Root.Get_E] et lancé[Root.Get_E] ! Heureusement pour moi, j'ai atterri la tête la première dans une meule de foin et je ne me suis pas fait trop mal, mais cela m'a mis[Root.Get_E] très en colère...;;Bevor ich reagieren konnte, hob mich [From.GetTitledFirstName] hoch und warf mich von sich! Glücklicherweise landete ich kopfüber in einem Heuhaufen und wurde nicht schwer verletzt. Mein Temperament aber wandelte sich dramatisch zum Schlechten ...;¡Antes de darme cuenta, [From.GetTitledFirstName] me cogió y me lanzó! Por suerte para mí aterricé de cabeza en un montón de heno y no me hice daño, aunque me puse de mal humor...;;;;;;;;;x
EVTOPTA65066;Zbláznil jsi se, nebo jsi jen idiot?!;Vous êtes malade ou quoi ?!;;Seid Ihr verrückt oder einfach nur ein Idiot?!;¿Estás loco o es que simplemente eres idiota?;;;;;;;;;x
EVTDESC65070;Pokud chodím po úzkıch schodech, jsem vìtšinou hodnì opatrnı. Jeliko mam 'koòskou' nohu, jsem na schodech hodnì nemotornı. Dneska jsem však nedával dostateènı pozor...;D'habitude, je fais très attention quand je descends des escaliers étroits, car avec mon pied bot, je tombe facilement. Mais aujourd'hui, j'ai manqué de prudence...;;Ich gehe die Treppen normalerweise vorsichtig hinab, weil mich mein Klumpfuß ungeschickt macht und ich leicht hinunterstürzen könnte. Heute war ich nicht ganz so vorsichtig, wie ich es hätte sein sollen ...;Normalmente bajo las estrechas escaleras con cuidado por que mi pata de palo me entorpece y me hace propenso a caer. Hoy no he sido tan cuidadoso como debería...;;;;;;;;;x
EVTOPTA65070;Spadl jsem ze schodù a nepìknì se pohmodil...;J'ai atterri en bas des escaliers et je me suis fait très mal...;;Ich landete schwer verletzt am Ende der Stufen ...;Aterricé al final de las escaleras y me hice mucho daño...;;;;;;;;;x
EVTDESC65071;Kvùli 'koòské' noze si nemohu hrát s dìtmi a bìhat s nimi. Ony si pak ze mì tropí erty. Pøiskáèou ke mì, šouchnou do mì a pak køièí 'Chy mì, jestli to dokáeš'...;Mon pied bot ne me permet pas de courir et de jouer avec les autres enfants comme je le voudrais. Et en plus, ils commencent à se moquer de moi. Ils courent vers moi, me touchent et repartent en riant et en criant 'Attrape-moi si tu peux !'...;;Aufgrund meines Klumpfußes kann ich nicht so viel mit den anderen Kindern herumrennen, und sie machen sich schon über mich lustig. Sie stürzen auf mich zu, geben mir einen kleinen Schubs und laufen dann kichernd weg, wobei sie Fang mich doch! rufen ...;No puedo jugar con los otros niños tanto como querría por mi pata de palo, y se han empezado a burlar de mí. Se lanzan sobre mí, me empujan y luego se van corriendo riéndose y gritando '¡cógeme si puedes!'...;;;;;;;;;x
EVTOPTA65071;Pøíštì jím zmaluju tváøe!;La prochaine fois, je leur colle mon poing dans la figure !;;Nächstes Mal werden sie meine Fäuste schmecken!;¡La próxima vez les remodelaré la cara con el puño!;;;;;;;;;x
EVTOPTB65071;Kašlu na nì, však ono je to omrzí;Je les ignore, en espérant qu'ils se lassent et s'en aillent.;;Ich ignoriere sie und hoffe, dass sie ermüden und verschwinden;Les ignoro esperando que se cansen y se vayan;;;;;;;;;x
EVTDESC65072;Je tìké jezdit s 'koòskou' nohou na koni. Potøebujete speciální sedlo a speciální tømen. Proto jsem byl naštvanı, kdy mi tømen dal nìkdo na špatnou stranu.;Mon pied bot m'empêche d'utiliser une selle ordinaire. Il me faut un étrier plus grand, sur mesure. C'est donc avec consternation que j'ai découvert que quelqu'un avait égaré mon étrier spécial.;;Aufgrund meines Klumpfußes kann ich kaum einen normalen Sattel benutzen, sondern brauche einen mit einem maßgearbeiteten Steigbügel, der groß genug ist. Aus diesem Grund war ich entsetzt, als ihn jemand verlegte.;Mi pata de palo me dificulta montar regularmente, necesito un estribo hecho a medida bastante grande. Por ello me preocupé cuando alguien extravió mi estribo especial.;;;;;;;;;x
EVTOPTA65072;Potrestejte stájníka, aby si to zapamatoval;Punissez les palefreniers.;;Die Stalljungen bestrafen;Castigar a los mozos de cuadra;;;;;;;;;x
EVTOPTB65072;Zkusím jet s normálním tømenem;Essayez d'utiliser un étrier classique.;;Versuchen, einen herkömmlichen Steigbügel zu benutzen;Intentar usar uno normal;;;;;;;;;x
EVTTOOLTIP65073;Spadl z konì;tombe de cheval.;;fällt von [This.GetHerHis]em Pferd;Caer del caballo;;;;;;;;;x
EVTDESC65073;Novı tømen pro moji 'koòskou' nohu se zdál bıt dobrı. Tedy do doby, ne se mì pokusil kùò shodit a kvùli úzkému tømenu se to povedlo. Pak mì kùò za sebou vláèel, dokud se stájníkùm nepodaøilo konì dohnat a zastavit.;Le nouvel étrier semblait parfait jusqu'à ce que mon cheval, d'ordinaire si calme, se cabre et essaie de me désarçonner. Il y est finalement parvenu, car mon pied bot est resté coincé dans l'étrier trop étroit. Le cheval m'a traîné[Root.Get_E] sur plusieurs mètres avant que quelqu'un n'attrape ses rênes et l'arrête.;;Der neue Steigbügel schien gut zu funktionieren, bis mein normalerweise ruhiges Pferd versuchte, mich durch Aufbäumen und Ausschlagen abzuwerfen. Als es schließlich damit Erfolg hatte, blieb mein Klumpfuß im engen Steigbügel hängen, und ich wurde mehrere Meter hinterhergeschleift, bis jemand seine Zügel zu fassen bekam.;El nuevo estribo parecía ir bien hasta que mi normalmente tranquilo corcel trató de tirarme corcoveando. Al final salió bien, pero debido al estrecho estribo mi pata de palo se atascó y el caballo me arrastró varias yardas antes de que alguien cogiera sus riendas y le detuviese.;;;;;;;;;x
EVTOPTA65073;To byla potupa!;La scène devait être risible !;;Das muss lächerlich ausgesehen haben!;¡Debe haber sido una imagen divertida!;;;;;;;;;x
EVTDESC65074;Mám strach, e se kvùli své 'koòské' noze nevdám! Jsem sice jedna z nejpùvabnìjších en u dvora, ale kvùli své noze moc netanèím a vyhıbám se èinnostem, kde je potøeba dret rovnováhu, abych se nestala terèem posmìchu.;Je crains que mon pied bot ne m'empêche de me marier ! Comme je ne suis pas aussi gracieuse que les autres femmes de la cour, j'évite de danser ou de pratiquer des activités trop fatigantes qui fragiliseraient mon équilibre et feraient de moi la risée de tous.;;Ich fürchte, dass mein Klumpfuß einer Ehe im Wege stehen könnte. Da ich nicht so anmutig wie die anderen Frauen am Hof bin, verzichte ich lieber aufs Tanzen oder andere zu anstrengende Aktivitäten, die mich mein Gleichgewicht kosten und mich zum Gespött der Leute machen würden.;¡Temo que mi pata de palo me dificulte casarme! Como no tengo la gracia de las demás mujeres de la corte, prefiero no bailar ni hacer nada muy fatigoso que me haga perder el equilibrio y me convierta en el hazmerreír. ;;;;;;;;;x
EVTOPTA65074;Navzdory mému hendikepu bych mìla tanèit!;Malgré mon pied bot, je devrais essayer de danser !;;Trotz meines Klumpfußes sollte ich jede Gelegenheit zum Tanzen nützen!;¡A pesar de mi pata de palo, debería bailar siempre que pueda!;;;;;;;;;x
EVTOPTB65074;Zeptám se svého otce, zda mi nenajde nìjakého ctitele!;Je demande à mon père de me trouver un soupirant !;;Ich sollte meinen Vater bitten, nach einem Freier zu suchen!;¡Le pido a mi padre que me busque un pretendiente!;;;;;;;;;x
EVTOPTC65074;Mìl by mì mít rád takovou jaká jsem.;Je devrais me contenter de ce que j'ai.;;Ich sollte zufrieden mit dem sein, was ich habe;Debería contentarme con lo que tengo;;;;;;;;;x
EVTDESC65080;Jeliko mám 'zajeèí pysk' tak se mi dìti posmívají. Øíkají, e matka kdy mì èekala, tak mìla stejnı a chtìla abych vypadal stejnì jako ona.;Les autres enfants se moquent de mon bec-de-lièvre. Ils disent que c'est à cause de ma mère si je suis comme ça, parce qu'elle a dû souhaiter que je ressemble à un lièvre quand elle était enceinte de moi.;;Ich werde wegen meiner Hasenscharte gehänselt. Die anderen Kinder sagen, meine Mutter muss die gespaltene Lippe eines Hasen gesehen haben, als sie mit mir schwanger ging, und sich gewünscht, dass ich auch so aussehe.;Se burlan de mi labio leporino, los niños me dicen que mi madre debió mirar el labio de una liebre cuando estaba embarazada y deseó lo mismo para mí.;;;;;;;;;x
EVTOPTA65080;To není pravda!;C'est même pas vrai !;;Das ist nicht wahr!;¡Eso no es verdad!;;;;;;;;;x
EVTOPTB65080;Kašlu na nì, nemají pravdu;Je les ignore. Ils disent n'importe quoi.;;Ich ignoriere sie, ihre Worte sind bar jeder Wahrheit;Les ignoro, no dicen la verdad;;;;;;;;;x
EVTDESC65081;Kdy jsem promlouval s jedním ze svıch vazalù, tak mì zdvoøile pøerušil jeden dvoøan. Kvùli svému 'zajeèímu' pysku jsem zkomolil vazalovo jméno...;Je bavardais avec l'un de mes vassaux lorsqu'un courtisan nous a interrompus. J'ai courtoisement fait les présentations, mais j'ai mal prononcé le nom du vassal à cause de mon bec-de-lièvre...;;Ich sprach gerade mit einem meiner Vasallen, als mich ein Höfling unterbrach. Ich wollte höflich sein und stellte sie einander vor, doch aufgrund meiner Hasenscharte sprach ich den Namen des Vasallen falsch aus ...;Hablaba con un vasallo y un cortesano me interrumpió. Intentando ser cortés, les presenté y pronuncié mal el nombre del vasallo por mi labio leporino...;;;;;;;;;x
EVTOPTA65081;To je hanba, nicménì i nadále ho oslovuji zkomoleninou;Par honte, je ne peux pas reconnaître ma mauvaise prononciation.;;Beschämt weigere ich mich, die Falschaussprache zuzugeben;Avergonzado, me negué a reconocer la mala pronunciación;;;;;;;;;x
EVTOPTB65081;Poádám vazala o prominutí;Je demande au vassal de me pardonner.;;Ich bitte den Vasallen um Vergebung;Pido perdón al vasallo;;;;;;;;;x
EVTOPTC65081;Pøedstírám, e se nic nestalo;Je fais comme si de rien n'était.;;So tun, als sei nichts passiert;Fingir que no ha pasado nada;;;;;;;;;x
EVTDESC65085;Nejèastìji pøi hrách s dìtmi hraji nìjaké monstrum. Dìti øíkají, e se kvùli svému hrbu na tuto roli hodím nejlépe. Obèas mì to pìknì štve a chtìl bych hrát tøeba prince, ale to si pak ostatní se mnou nechtìjí hrát. Dnes mám bıt zase hrbáè...;Je fais souvent le monstre quand les autres enfants me laissent jouer avec eux. Ils disent qu'avec ma bosse, c'est un rôle sur mesure pour moi. Et même si ça me fait mal d'entendre ça, je joue quand même avec eux.;;Wenn ich mit den anderen Kindern spiele, muss ich meistens das Monster geben. Sie sagen, mein Buckel würde mich dafür bestens geeignet machen. Auch wenn es schmerzt, das zu hören, so darf ich trotzdem mit ihnen spielen, und das reicht mir normalerweise.;Generalmente juego al monstruo cuando los demás niños me dejan jugar con ellos. Dicen que mi joroba me hace perfecto para el papel de monstruo, y aunque me duele cuando lo dicen sigo jugando con ellos, y con eso normalmente me basta.;;;;;;;;;x
EVTOPTA65085;Dnes ne, dnes vám ukáu opravdové monstrum!;Pas aujourd'hui. Aujourd'hui, je vais vous montrer le vrai monstre !;;Aber nicht heute! Heute, da zeig ich euch das wahre Monster!;¡Hoy no, hoy os enseñaré el auténtico monstruo!;;;;;;;;;x
EVTOPTB65085;Nejspíš musím pøijmout svojí roli...;Je crois que je dois accepter mon rôle...;;Ich muss meine Rolle wohl akzeptieren ...;Creo que debo aceptar mi papel...;;;;;;;;;x
EVTOPTA73225;To je to co si zaslouím...;C'est ce que je mérite.;;Ich habe es verdient ...;Es lo que merezco...;;;;;;;;;x
EVTNAME10104;Vymítání ïábla;L'exorcisme;;Der Exorzismus;El exorcismo;;;;;;;;;x
EVTDESC65090;Kdo mì mùe mít rád a milovat mì? Mùj hrb na zádech a ošklivou tváø? Modlím se k [Root.Religion.GetRandomGodName] za to, aby se našel nìkdo, kdo mì bude mít rád.;Qui pourrait aimer quelqu'un comme moi ? J'ai une bosse dans le dos, un visage horrible... Je prie [Root.Religion.GetRandomGodName] pour avoir une chance de trouver l'amour.;;Wer kann schon jemanden wie mich lieben? Den Buckel auf meinem Rücken, mein hässliches Gesicht? Bei jeder Gelegenheit bete ich zu [Root.Religion.GetRandomGodName], dass ich jemanden finde, den ich lieben kann.;¿Quién puede amar a alguien como yo? ¿La joroba de mi espalda, mi feo rostro? Rezo a [Root.Religion.GetRandomGodName] siempre que puedo para que busque a alguien a quien amar.;;;;;;;;;x
EVTOPTA65090;[Root.Religion.GetRandomGodNameCap] mì nejspíš opustil!;[Root.Religion.GetRandomGodNameCap] m'abandonne !;;[Root.Religion.GetRandomGodNameCap] hat mich verlassen!;¡[Root.Religion.GetRandomGodNameCap] me ha abandonado!;;;;;;;;;x
EVTOPTB65090;Budu se modlit ještì více...;Je dois prier davantage...;;Ich werde noch etwas mehr beten ...;Tendré que rezar más...;;;;;;;;;x
EVTTOOLTIP65091;Vdy budu doufat;Il y a toujours de l'espoir;;Es gibt immer Hoffnung;Siempre hay esperanza;;;;;;;;;x
EVTOPTC65090;[Root.Religion.GetRandomGodNameCap] mi nedokáe pomoci. Musím si pomoci sám.;[Root.Religion.GetRandomGodNameCap] n'y peut rien. C'est à moi de surmonter cela.;;[Root.Religion.GetRandomGodNameCap] kann mir nicht helfen. Das kann nur ich selbst!;[Root.Religion.GetRandomGodNameCap] no puede ayudarme, solo yo puedo;;;;;;;;;x
EVTDESC65091;Šel jsem pomalu a myšlenky se mi nìkde toulaly. V tom do mì vrazila utíkající dívka a oba jsme upadli. Oèekával jsem, e bude naštvaná a kvùli mému vzhledu mnou bude opovrhovat. Na místo toho na mì prosebnì vzhlédla a poádala mì o pomoc pøed stránım, kterı ji od pøíjezdu do [Root.Location.GetName] pronásleduje a nechce jí dát pokoj.;Je marchais tranquillement sans penser à rien quand quelqu'un m'a percuté[Root.Get_E] par derrière. Nous sommes tombés par terre ensemble et j'ai instinctivement empoigné la jeune femme, prêt[Root.Get_E] à me défendre de son dédain. Au lieu de cela, elle m'a regardé[Root.Get_E] d'un air suppliant et m'a demandé de l'aider à fuir les gardes qui la harcelaient depuis son arrivée à [Root.Location.GetName].;;Ich ging langsamen Schrittes voran und dachte mir nichts Böses, als auf einmal von hinten jemand in mich hineinrannte. Wir fielen zusammen zu Boden. Instinktiv ergriff ich die junge Frau, bereit, mich gegen ihren Zorn zu schützen. Stattdessen sah sie mich flehend an und bat mich, ihr bei ihrer Flucht vor den Wachen zu helfen, die sie seit ihrer Ankunft in [Root.Location.GetName] belästigt hatten.;Caminaba despacio sin pensar en nada cuando alguien corrió hacia mí desde atrás. Caímos juntos al suelo y sujeté a la joven instintivamente, listo para defenderme de su desdén. En lugar de ello me suplicó que le ayudase a huir de los guardias que la habían acosado desde que llegó a [Root.Location.GetName].;;;;;;;;;x
EVTOPTA65091;Ovšem, e ti pomohu;Bien sûr que je vais vous aider.;;Natürlich werde ich Euch helfen;Por supuesto, te ayudaré;;;;;;;;;x
EVTTOOLTIP65092;Doufám v lásku;J'espère rencontrer l'amour;;Ich hoffe auf Liebe;Ansío el amor;;;;;;;;;x
EVTOPTB65091;Stráe! Tady je!;Gardes ! Elle est là !;;Wachen! Hier ist sie!;¡Guardias! ¡Aquí está!;;;;;;;;;x
EVTDESC65092;Podaøilo se mi zachránit Hope, tak se jmenovala ta mladá dívka, pøed stránımi. Poté jsme spolu strávili nìkolik dní. Zdá se, e si ani nevšimla mého hrbu, ale vidí ve mì jen mue. To mì velice pøekvapilo, asi jsem se zamiloval ...;J'ai réussi à sauver Espérance (c'est ainsi que se prénommait la jeune femme) des gardes et nous avons passé les jours suivants ensemble. Elle ne semblait pas remarquer ma bosse. J'ai pris peur quand j'ai réalisé que j'avais commencé à l'aimer, mon Espérance...;;Es gelang mir, Hope, wie die junge Frau hieß vor den Wachen zu retten, und wir verbrachten die nächsten paar Tage zusammen. Sie schien meinen Buckel nicht zu bemerken, nur den Mann, der ich war. Ich erschrak, als ich meine Liebe für sie bemerkte ...;Logré salvar a Esperanza, como se llamaba la joven, de los guardias y pasamos juntos los días siguientes. No parecía notar mi joroba, solo al hombre que hay ante ella. Me asombré al darme cuenta de que había empezado a amarla, a mi Esperanza enamorada...;;;;;;;;;x
EVTOPTA65092;To je opravdová láska;C'est le véritable amour.;;Das ist wahre Liebe;Esto es amor verdadero;;;;;;;;;x
EVTOPTB65092;Ale ona nemùe milovat nìkoho jako jsem já!;Mais elle ne peut pas aimer quelqu'un comme moi !;;Aber sie kann doch nicht jemand wie mich lieben!;¡Pero no puede amar a alguien como yo! ;;;;;;;;;x
EVTDESC65095;Lidé se mi posmívají. Øíkají, e díky hrbu jsem menší ne [Root.GetManWoman]!;Les gens se moquent de moi. Ils disent que ma bosse fait de moi un être inférieur !;;Die Leute lachen mich aus und sagen, mein Buckel würde mich als [Root.GetManWoman] herabsetzen!;¡La gente se ríe de mí diciendo que mi joroba me hace inferior a una persona!;;;;;;;;;x
EVTOPTA65095;Dokáu jim e nemají pravdu!;Je vais leur prouver qu'ils se trompent !;;Das Gegenteil unter Beweis stellen!;¡Demuestro que se equivocan!;;;;;;;;;x
EVTOPTB65095;Vdy mì ani neznají, tak proè bych se staral o jejich øeèi?;Ils ne me connaissent pas. À quoi bon m'en faire ?;;Sie kennen mich nicht, was sollte mich das also kümmern?;No me conocen, así que ¿por qué debería importarme?;;;;;;;;;x
EVTOPTC65095;Nechte mì bıt...;Laissez-moi tranquille...;;Lasst mich in Ruhe ...;Dejadme en paz...;;;;;;;;;x
EVTDESC65100;Ostatní dìti vdy vymyslí nìjaké slovo a chtìjí, abych ho po nich zopakoval. Jeliko šišlám, tak se mi to nikdy nepovede. Pak se mi všichni zaènou smát. Zaèínám z toho mít trauma. Proè jsou na mì takoví?;Les autres enfants me demandent de répéter des mots et ricanent quand j'essaie vainement de les prononcer sans zézayer. J'en ai mal au ventre. Pourquoi sont-ils si méchants avec moi ?;;Die anderen Kinder bitten mich zu sprechen und lachen, wenn ich versuche, nicht zu lispeln. Es gelingt mir nie und mir wird schlecht davon. Warum sind sie so gemein zu mir?;Los demás niños me hacen pronunciar palabras, se ríen cuando lo intento sin cecear pero siempre fallo y eso me enferma. ¿Por qué son tan malos conmigo?;;;;;;;;;x
EVTOPTA65100;Nechte mì, nebo...!;Laissez-moi tranquille sinon...;;Lasst mich in Ruhe, sonst passiert was!;¡Dejadme en paz o si no...!;;;;;;;;;x
EVTOPTB65100;U si s nimi nechci hrát;Je ne veux plus jouer avec eux.;;Ich möchte nicht mehr mit ihnen spielen;Ya no quiero jugar con ellos;;;;;;;;;x
EVTDESC65101;Bìhem rozhovoru s vazalem jsem se snail nešišlat. Ale kdy jsem pak byl poádán o to, abych ho seznámil s [Root.GetHerHimOpp], mìl jsem co dìlat, aby mi bylo rozumìt.;Je bavardais avec un vassal en essayant de zézayer le moins possible lorsqu'un[Root.Get_EOpp] [Root.GetManWomanOpp] de la Cour a fait son apparition pour me demander de faire les présentations. Mais j'ai eu beaucoup de mal à prononcer son nom.;;Als ich mit einem Vasallen sprach, versuchte ich, so wenig wie möglich zu lispeln, doch als ein Höfling zu uns stieß, wollte ich [Root.GetHerHimOpp] dem Vasallen vorstellen. Als ich aber den Namen des Vasallen auszusprechen versuchte, konnte ich mich kaum verständlich machen.;Durante mi conversación intenté cecear lo menos posible, pero cuando llegó un cortesano y quiso que le presentase al vasallo apenas pude hacerme entender cuando intenté pronunciar el nombre de aquel.;;;;;;;;;x
EVTOPTA65101;Šišlám? Já? Musel jsi špatnì slyšet!;Je zézaie ? Moi ? Non, vous devez vous tromper !;;Lispeln? Ich? Nein, Ihr müsst Euch irren!;¿Ceceo? ¿Yo? ¡No, te equivocas!;;;;;;;;;x
EVTOPTB65101;Odpuste, trošku šišlám;Pardonnez-moi, c'est mon zézaiement.;;Verzeiht mir, es ist das Lispeln;Perdóname, es el ceceo;;;;;;;;;x
EVTOPTC65101;Take, kde jsme skonèili?;Alors, où en étions-nous ?;;Also, wo waren wir?;¿Por dónde íbamos?;;;;;;;;;x
EVTDESC65102;Kvùli mému šišlání je mi obèas špatnì rozumìt. Navíc pokud zaènu bıt frustrován dlouhımi hovory, ještì se moje šišlání zhoršuje.;Avec mon zézaiement, les gens ont parfois du mal à me comprendre. Et quand je me sens frustré[Root.Get_E], mon zézaiement empire. J'ai moi-même du mal à me comprendre.;;Manchmal können mich die Leute aufgrund meines Lispelns nur schwer verstehen, und wenn ich frustriert werde, wird mein Lispeln nur noch schlimmer. Dann können sie mich noch schwerer verstehen ...;A veces mi ceceo dificulta que la gente me entienda, y cuando me frustro empeora, con lo cual lo dificulta aún más.;;;;;;;;;x
EVTOPTA65102;Nedovolím, aby mi šišlání omezovalo ivot!;Pas question de laisser ce problème contrôler ma vie !;;Davon werde ich nicht mein Leben kontrollieren lassen!;¡No permitiré que esto controle mi vida!;;;;;;;;;x
EVTOPTB65102;Musím se s tím nauèit ít.;Je dois apprendre à vivre avec.;;Ich muss lernen, damit zu leben;Debo aprender a vivir con esto;;;;;;;;;x
EVTOPTC65102;Budu se modlit, aby šišlání zmizelo.;Je vais prier en espérant que mon zézaiement disparaîtra un jour.;;Ich werde beten und hoffen, dass mein Lispeln verschwindet;Rezaré y espero que mi ceceo desaparezca;;;;;;;;;x
EVTDESC65105;Pokud jsem rozrušen, tak koktám ještì víc. Proto se mi dìti smìjí a neustále mì otravují. Nejhorší je, e èím víc se jim snaím vynadat, tím víc se mi smìjí.;Plus je m'énerve, plus je bégaie, ce qui n'a pas échappé aux autres enfants. Leurs sarcasmes me font de la peine, mais je ne peux pas le leur dire sans bégayer, ce qui les fait encore plus rire.;;Je aufgeregter ich werde, desto mehr stottere ich - und dessen sind sich die anderen Kindern sehr wohl bewusst. Ihr Spott und ihre Belästigungen machen mich traurig, aber ohne zu stottern kann ich ihnen das nicht sagen. Sie würden nur noch mehr lachen.;Cuanto más me enfado, más tartamudeo, y los demás niños lo saben. Sus burlas me entristecen, pero no puedo decírselo sin tartamudear, lo cual les hace reírse aún más.;;;;;;;;;x
EVTOPTA65105;N-n-nechte m-m-ì b-bıt!;Ar-r-rêtez de m-m'embêter !;;L-l-lasst m-mich i-in R-r-ruhe!;¡D-d-dejad d-de molestarme!;;;;;;;;;x
EVTOPTB65105;Nìkam se schovám a snad na mì zapomenou.;Je vais me cacher d'eux pour qu'ils m'oublient.;;Ich verstecke mich vor ihnen, dann werden sie mich schon vergessen;Me ocultaré de ellos para que me olviden;;;;;;;;;x
EVTDESC65106;Koktám, pokud jsem rozrušen, vzrušen nebo znechucen. Èím víc se musím snait nekoktat, tím víc koktám…;Je bégaie peu ces jours-ci, sauf quand je suis contrarié[Root.Get_E], frustré[Root.Get_E] ou excité[Root.Get_E]. Plus j'essaie de faire sortir les mots de ma bouche, plus je bégaie et plus je suis frustré[Root.Get_E]...;;Heutzutage stottere ich nur noch selten, es sei denn, ich bin frustriert oder aufgeregt. Je mehr ich versuche, die Wörter über meine Lippen zu zwingen, desto mehr Gestottere und Frustration kommt dabei heraus ...;Estos días apenas tartamudeo, a no ser que me enfade, me frustre o me excite. Cuanto más intento pronunciar las palabras más tartamudeo y más me frustro...;;;;;;;;;x
EVTOPTA65106;Budu více cvièit, abych to pøekonal!;Je vais m'exercer et surmonter ce problème !;;Ich werde üben und dies überwinden!;¡Practicaré y lo superaré!;;;;;;;;;x
EVTOPTB65106;Je to mùj denní chléb.;C'est mon quotidien.;;Dies ist mein Alltag;Este es mi día a día;;;;;;;;;x
EVTOPTC65106;Budu se modlit, aby moje koktání zmizelo.;Je vais prier en espérant que mon bégaiement disparaîtra.;;Ich werde beten und hoffen, dass mein Stottern verschwindet;Rezaré y espero que mi tartamudeo desaparezca;;;;;;;;;x
EVTDESC65107;Nìkolik minut jsem se bavil s vazalem bez koktání a pak najednou... Mìl jsem ho pøedstavit jinému dvoøanovi a zaèal jsem koktat tak, e jsem nemohl ani vyslovit jeho jméno. Musel jsem øíct jinému šlechtici, a ho pøedstaví.;J'avais réussi à parler à mon vassal pendant quelques minutes sans bégayer une seule fois... Jusqu'à ce que je fasse un blocage sur son nom en voulant le présenter à un courtisan. Pas un mot n'est sorti de ma bouche. J'ai dû laisser quelqu'un d'autre faire les présentations...;;Ich hatte es geschafft, mehrere Minuten mit meinem Vasallen zu sprechen, ohne dabei auch nur einmal zu stottern! Dann aber verfing ich mich im Namen des Vasallen, als ich ihn einem Höfling vorstellen sollte - mir kam kein einziges Wort über die Lippen. Ich musste ihn von jemand anderem vorstellen lassen ...;¡Había logrado hablar con mi vasallo varios minutos sin tartamudear ni una vez! Luego me atasqué con el nombre del vasallo cuando debía presentarlo a un cortesano, no pude pronunciar ni una palabra. Tuve que dejar que le presentase otro...;;;;;;;;;x
EVTOPTA65107;Samo sebou, udìlal jsem to schválnì!;Évidemment, je l'ai fait exprès !;;Das war natürlich volle Absicht!;¡Por supuesto lo hice adrede!;;;;;;;;;x
EVTOPTB65107;Omlouvám se, obèas je koktání silnìjší...;Mon bégaiement se réveille de temps en temps, ce qui me désole...;;Verzeiht, mein Stottern spielt manchmal verrückt ...;Lo siento, a veces mi tartamudez me da guerra...;;;;;;;;;x
EVTOPTC65107;Coe? Mùu si dìlat co chci;Quoi ? Je ne peux pas tout faire, si ?;;Was?! Ich kann nun mal nicht alles, nicht wahr!?;¿Qué? No puedo hacerlo todo, ¿no?;;;;;;;;;x
EVTDESC65110;jInÉ dÌtI mÌ cHáPoU!;lEs autReS enFaNtS sOnT MéChAnTs avEc Moi !;;D-die a-a-anderen K-kinder s-s-ind g-g-gemein z-zu m-mir!;¡LoS dEmáS NiñoS sOn mAloS cOnMigO!;;;;;;;;;x
EVTOPTA65110;HlOuPé dÌTi...;stUpidEs enFanTs...;;B-b-blöde K-kinder ...;EsTúpiDos NiñOs...;;;;;;;;;x
EVTOPTB65110;Nyní odcházím;jE M'eN VaiS.;;I-i-ich g-g-gehe j-jetzt;AhoRa me Voy;;;;;;;;;x
cruel_neg;Ukrutnosti neschvaluji;Désapprouve la cruauté;;Verachtet Grausamkeit;Desaprueba la crueldad;;;;;;;;;x
cruel_pos;Schvaluji i ukrutnosti;Approuve la cruauté;;Billigt Grausamkeit;Aprueba la crueldad;;;;;;;;;x
EVTOPTB8000;Nepøipustím vydírání!;On ne me fera pas chanter !;;Ich lasse mich nicht erpressen!;¡No me chantajearán!;;;;;;;;;x
EVTDESC38302;To musí bıt zázrak. Ji nemám problém s vyslovováním S a ostatních písmen. Pøestal jsem šišlat!;Miracle, je n'ai plus aucun mal à prononcer le S ni aucune autre lettre ! Mon zézaiement appartient au passé.;;Das muss ein Wunder sein! Ich habe keine Probleme mehr damit, ein S oder andere Buchstaben auszusprechen! Ich habe die Eigenschaft §YLispeln§! verloren.;¡Debe ser un milagro, ya no tengo problemas pronunciando la S o cualquier otra letra! He perdido el atributo del ceceo.;;;;;;;;;x
PROV260;Meklenbursko;Mecklenbourg;;Mecklenburg;Mecklemburgo;;;;;;;;;x
d_mecklemburg;Meklenbursko;Mecklenbourg;;Mecklenburg;Mecklemburgo;;;;;;;;;x
d_mecklemburg_adj;Meklenburskı;mecklenbourgeoise;;Mecklenburgisch;Mecklemburguesa;;;;;;;;;x
c_mecklemburg_adj;Meklenburskı;mecklenbourgeoise;;Mecklenburgisch;Mecklemburguesa;;;;;;;;;x
