#CODE;ENGLISH;FRENCH;;GERMAN;SPANISH;;;;;;;;;x
EVTOPTB76025;Budu mlèet a tìce døít;Je me tais et travaille dur;;Ich halte mich zurück und arbeite hart;Mantengo la discreción y trabajo duro;;;;;;;;;x
EVTDESC76026;Ostuda a èerná ovce naší dynastie, to je má dcera [From.GetTitledFirstName] a její levoboèek. Dnes mì poádala, abych ji pomohl. Odmítl jsem to udìlat, protoe ostudou celé naší rodiny je...;Ma fille, [From.Get_le_TitledFirstName], et son bâtard sont venus me demander de l'aide. J'ai refusé de le faire en raison de la honte jetée sur notre Maison, tout cela à cause...;;Meine Tochter [From.GetTitledFirstName] und ihr Bastardkind - diese zwei Schandflecken unserer Dynastie - bitten mich allen Ernstes um Hilfe, aber ich weigere mich. Die Schuld an allem trägt allein...;La vergüenza y oveja negra de nuestra dinastía, mi hija [From.GetTitledFirstName] y su bastardo, me han pedido ayuda en el día de hoy. Rechazo hacerlo y echo la culpa del bochorno al que se ha visto sometida la familia ...;;;;;;;;;x
EVTOPTA76026;... má dcera [From.GetTitledFirstName];... de ma fille [From.GetFirstName];;... meine Tochter [From.GetTitledFirstName];...a mi hija [From.GetTitledFirstName];;;;;;;;;x
EVTOPTB76026;...levoboèek mé dcery;... du bâtard de ma fille;;... das Bastardkind meiner Tochter;…al bastardo de mi hija;;;;;;;;;x
EVTOPTC76026;...otec levoboèka mé dcery;... du père du bâtard de ma fille;;... der Vater vom Bastardkind meiner Tochter;…al padre del bastardo de mi hija;;;;;;;;;x
EVTTOOLTIP76027;Otec [This.GetTitledFirstName] je obvinìn;Le père, [This.Get_le_TitledFirstName], est blâmé;;Die Schuld wird dem Vater, [This.GetTitledFirstName], zugewiesen;El padre, [This.GetTitledFirstName], carga con la culpa;;;;;;;;;x
EVTTOOLTIP76028;Dìda [This.GetTitledFirstName] je obvinìn, e svého syna øádnì nevychoval;Le grand-père, [This.Get_le_TitledFirstName], est blâmé;;Die Schuld wird dem Großvater [This.GetTitledFirstName] zugewiesen, weil er seinen Sohn nicht richtig erzogen habe;El abuelo, [This.GetTitledFirstName], carga con la culpa por no educar a su hijo adecuadamente;;;;;;;;;x
EVTDESC76027;[From.GetTitledFirstName] mì viní ze situace, do které se dostala jeho dcera a z otcovství jejího levoboèka...;[From.Get_Le_TitledFirstName] me blâme pour la situation difficile dans laquelle se trouve sa fille, en ce qui concerne ses accusations de paternité...;;[From.GetTitledFirstName] gibt mir die Schuld an der verzwickten Situation, in der sich [From.GetHerHis]e Tochter befindet. Schließlich bin ich der Vater des Bastards...;[From.GetTitledFirstName] me culpa de la difícil situación en la que se halla su hija, dice que soy el padre de su bastardo...;;;;;;;;;x
EVTOPTA76027;Jsem vinen;Je suis coupable;;Ich trage die Schuld;Soy culpable;;;;;;;;;x
EVTOPTB76027;S tím nemám nic spoleèného!;Ça n'a rien à voir avec moi !;;Ich habe damit nichts zu tun!;¡Eso no tiene nada que ver conmigo!;;;;;;;;;x
EVTDESC76028;[From.GetTitledFirstName] mì viní z bezvıchodné situace, do které se dostala jeho dcera a z otcovství jejího levoboèka...;[From.Get_Le_TitledFirstName] me blâme pour la situation désespérée dans laquelle se trouve sa fille, en ce qui concerne ses accusations de paternité vis-à-vis de mon fils...;;[From.GetTitledFirstName] gibt mir die Schuld an der hoffnungslosen Situation, in der sich [From.GetHerHis]e Tochter befindet. Schließlich ist mein Sohn der Vater des Bastards...;[From.GetTitledFirstName] me echa la culpa de la penosa situación en la que se halla  [From.GetHerHis] hija, dice que mi hijo es el padre de su bastardo...;;;;;;;;;x
EVTOPTA76028;Postarám se o to;Je vais prendre les choses en main;;Ich kümmere mich darum;Me encargaré de ello;;;;;;;;;x
EVTOPTB76028;To nemá co do èinìní se mnou, ani s mım synem!;Ça n'a rien à voir avec moi ou mon fils !;;Ich und mein Sohn haben damit nichts zu tun!;¡Eso no tiene nada que ver conmigo ni con mi hijo!;;;;;;;;;x
EVTDESC76030;Sen je zrozen, a meè naostøen...;Un rêve est né et l'épée va frapper...;;Ein Traum ist geboren, ein Schwert ist geschärft ...;Nace un sueño y se afila una espada...;;;;;;;;;x
EVTOPTA76030;Semínko je zaseto;La graine est plantée;;Die Saat ist gepflanzt;La semilla está plantada;;;;;;;;;x
EVTDESC76035;Ostatní dìti u dvora si mì neustále dobírají, protoe nemám skuteèného otce. Jsem levoboèek, a ony to vìdí!;Les autres enfants se moquent de moi sans cesse, car je n'ai pas de vrai père. Je suis un bâtard et ça se sait !;;Die anderen Kinder sind gemein zu mir, weil ich keinen richtigen Vater habe. Sie wissen genau, dass ich ein Bastard bin!;El resto de niños de la corte se burlan de mi continuamente porque no tengo un padre de verdad. ¡Soy un bastardo y ellos lo saben!;;;;;;;;;x
EVTOPTA76035;Nìjak jim to vrátím!;Se battre avec eux !;;Setzt Euch zur Wehr!;¡Plantarles cara!;;;;;;;;;x
EVTOPTB76035;Budu se pøed nimi skrıvat;Se cacher;;Versteckt Euch vor ihnen;Ocultarme de ellos;;;;;;;;;x
EVTOPTC76035;Zkusím se s nimi spøátelit;Essayer de devenir leur ami;;Versucht, ihre Freundschaft zu gewinnen;Intentar ser amable con ellos;;;;;;;;;x
EVTOPTD76035;Zkusit jim provést nìco špatného, kdy si nebudou moci všimnout, e za to mùu já;Essayer de leur faire des vacheries dans le dos;;Zahlt es ihnen heim, wenn sie es nicht mitbekommen;Tratar de realizar malas acciones cuando no puedan averiguar que he sido yo;;;;;;;;;x
opinion_despised_fighting_bastard;Opovrhovanı vzpurnı levoboèek;Bâtard violent méprisé;;Erbärmlicher Bastard mit Kampfgeist;Bastardo violento repudiado;;;;;;;;;x
opinion_despised_hiding_bastard;Opovrhovanı ukrıvající se levoboèek;Bâtard peureux méprisé;;Erbärmlicher Bastard im Verborgenen;Bastardo cobarde repudiado;;;;;;;;;x
despised_bastard;Opovrhovanı levoboèek;Bâtard méprisé;;Erbärmlicher Bastard;Bastardo repudiado;;;;;;;;;x
EVTDESC76040;Lidé mi neustále øíkají, e jsem levoboèek, ale nikdo mi nevysvìtlil, co to znamená! Snad to ví [Root.Guardian.GetTitledFirstName]?;Tout le monde me dit que je suis un[Root.Get_E] bâtard[Root.Get_E], mais personne ne m'explique ce que c'est ! Peut-être [Root.Guardian.Get_le_TitledFirstName] le sait-[Root.Guardian.GetIlElle] ?;;Immer wieder höre ich, dass ich ein Bastard bin - aber niemand erklärt mir, was das heißt! Vielleicht kann mir [Root.Guardian.GetTitledFirstName] helfen?;¡La gente me dice que soy un bastardo pero nadie explica qué es! ¿Puede que [Root.Guardian.GetTitledFirstName] lo sepa?;;;;;;;;;x
EVTOPTA76040;Co znamená to slovo 'levoboèek'?;Qu'est-ce que ça veut dire, « bâtard » ?;;Was bedeutet Bastard?;¿Qué significa 'bastardo'?;;;;;;;;;x
EVTTOOLTIP76041;[Root.GetTitledFirstName] se zeptá svého opatrovníka [This.GetTitledFirstName], co to znamená bıt levoboèkem;[Root.Get_Le_TitledFirstName] demande à s[This.GetOnA] Tut[This.GetEurRice], [This.Get_le_TitledFirstName], ce que bâtard veut dire;;[Root.GetTitledFirstName] fragt [Root.GetHerHis]en Vormund [This.GetTitledFirstName], was ein Bastard ist.;[Root.GetTitledFirstName] pregunta a su guardián [This.GetTitledFirstName] qué significa ser un bastardo;;;;;;;;;x
EVTDESC76041;[From.GetTitledFirstName] se mì zeptal co znamená bıt 'levoboèek', zatímco se na mì díval svıma velkıma nevinnıma oèima.;[From.Get_Le_TitledFirstName] m'a demandé d'un air très sérieux, avec ses gros yeux pleins d'innocence, ce que voulait dire « bâtard ».;;[From.GetTitledFirstName] fragte mich mit einem ernsten Blick in [From.GetHerHis]en großen, unschuldigen Augen, was ein Bastard überhaupt sei.;[From.GetTitledFirstName] me pregunto, mirándome seriamente con [From.GetHerHis] grandes ojos inocentes, qué significaba realmente 'bastardo'.;;;;;;;;;x
EVTOPTA76041;Jsi plodem zla v oèích Boích;Tu es une abomination aux yeux de Dieu;;Du bist eine scheußliche Beleidigung Gottes;Eres una abominación ante los ojos de Dios;;;;;;;;;x
EVTOPTB76041;Nezdìdíš zhola nic;Tu n'hériteras de rien;;Du wirst gar nichts erben;¡No heredarás nada!;;;;;;;;;x
EVTOPTC76041;Budeš si muset vydobıt vlastní místo na slunci!;Tu as ton destin entre tes mains !;;Du wirst deinen eigenen Weg in der Welt finden!;¡Deberás abrirte camino en el mundo tú solo!;;;;;;;;;x
EVTDESC39000;V provincii [Root.GetName] se stává závanım problémem [Root.Religion.GetName] kacíøství!;L'hérésie [Root.Religion.GetName] montre son horrible visage dans le comté de [Root.GetName] !;;Die scheußliche [Root.Religion.GetName]e Ketzerei greift auf die Provinz von [Root.GetName] über!;La herejía [Root.Religion.GetName] ha asomado su horrenda cara en la provincia de [Root.GetName]!;;;;;;;;;x
EVTDESC39400;V provincii [From.GetName] se objevilo [From.Religion.GetName] kacíøství!;Les hérétiques [From.GetReligionMascPl] sont à présent majoritaires en [From.GetName] !;;Die Provinz von [From.GetName] wird von der [From.Religion.GetName]-Ketzerei heimgesucht!;La herejía [From.Religion.GetName] ha surgido en la provincia de [From.GetName]!;;;;;;;;;x
EVTOPTA39400;Strašlivé!;C'est horrible !;;Wie entsetzlich!;¡Horrible!;;;;;;;;;x
EVTDESC39401;Znepokojující zpráva! Kacíøství se v katolické provincii objevilo ji pøed dvìma lety a její vládce neuèinil zhola nic!;Nouvelle inquiétante ! L'hérésie semble être apparue dans un comté [catholic.GetName] il y a plus de deux ans et son seigneur n'a rien fait !;;Es gibt beunruhigende Neuigkeiten: Seit mehr als 2 Jahren gibt es Anzeichen von Ketzerei in einer [catholic.GetName]en Provinz, und der Machthaber hat nichts unternommen!;¡Noticias inquietantes! ¡Aparentemente surgió la herejía en una provincia [GetSpanishCatolica] hace más de dos años y el gobernante no ha hecho nada al respecto!;;;;;;;;;x
EVTOPTA39401;Strašlivé! Ihned mu napíši.;C'est horrible ! Je vais lui écrire.;;Wie entsetzlich! Ich werde ihn kontaktieren.;¡Horrible! Le escribiré.;;;;;;;;;x
EVTDESC39402;Zjistit, e je provincie v tvém panství, která se stala kacíøskou je dost špatné. Ale jsem zcela šokován tím, e jsi tuto situaci strpìl více jak dva roky! Toto kacíøství musí bıt vykoøenìno.;Comme si apprendre qu'un des comtés de votre domaine était devenu hérétique ne suffisait pas, il faut en plus que vous n'ayez rien fait à ce propos pendant plus de deux ans ! Cette hérésie doit être éradiquée.;;Es ist schlimm genug, dass eine Provinz in eurem Herrschaftsgebiet der Ketzerei anheim gefallen ist. Aber es ist geradezu schockierend, dass über zwei Jahre lang keine Intervention stattfand! Das muss ein Ende haben.;Descubrir que una provincia de los dominios se ha convertido en hereje ya es una mala noticia. ¡Pero no puedo creer que se haya consentido esta situación durante más de dos años! La herejía debe erradicarse.;;;;;;;;;x
EVTOPTA39402;O to více znásobím svou snahu;Je dois redoubler d'efforts;;Ich werde meine Anstrengungen verdoppeln;Debo redoblar mis esfuerzos;;;;;;;;;x
pope_disappointed_over_heretic_province;Tolerování kacíøské provincie;A laissé une province devenir hérétique;;Ketzerei in der Provinz hinnehmen;Consentir la provincia hereje;;;;;;;;;x
AIREASON_GOT_NO_REASON_TO_MOVE;Nemá dùvod se stìhovat;Aucune raison de bouger;;Kein zwingender Grund, zu handeln;No hay razón para actuar;;;;;;;;;x
NOT_PLAYER_HEIR_DESC;§Y$HEIR$§! není dìdicem dynastie vládce §Y$RULER$§!. Pro hráèe toto znamená konec hry.;§Y$HEIR$§! n'est pas l'héritier dynastique de §Y$RULER$§!. Pour les joueurs, cela signifie la fin de la partie.;;§Y$HEIR$§! ist nicht §Y$RULER$'s§! Erbe der Dynastie. Für den Spieler hat dies eine endgültige Niederlage zur Folge.;§Y$HEIR$§! no es el heredero dinástico de §Y$RULER$§!. Para los jugadores, esto supone el Fin del Juego.;;;;;;;;;x
DYNASTIC_HEIR;§YDìdic dynastie§!;§YHéritier dynastique§!;;§YErbe der Dynastie§!;§YHeredero Dinástico§!;;;;;;;;;x
NOT_DYNASTIC_HEIR;§RNení dìdic dynastie!§!;§RN'est pas un héritier dynastique !§!;;§RKein Erbe der Dynastie!§!;§R¡Sin Heredero Dinástico!§!;;;;;;;;;x
PLAYER_HEIR_DESC;Dìdic dynastie je právoplatnı následník osoby. Pokud hráè nemá dìdice dynastie, hra konèí. Pøi zdìdìní se presti a zbonost osoby pøenáší na dìdice ve formì vítìznıch bodù.;L'héritier dynastique est le successeur légal d'un personnage. Si un joueur n'a pas d'héritier légal, la partie sera finie. Lors de la succession, le Prestige et la [Player.Religion.GetPietyName] d'un personnage sont transmis à l'héritier sous forme de score.;;Der Erbe der Dynastie ist der rechtmäßige Nachfolger eines Charakters. Hat ein Spieler keinen Erben, so führt das zur Niederlage. Durch den Aufstieg zum Thron werden dem Erben auch das Prestige und die [Player.Religion.GetPietyName] seines Vorgängers in Form eines Punktewerts übertragen.;El Heredero Dinástico es el sucesor legal de un personaje. Si un jugador carece de Heredero Dinástico, el juego terminará. Durante la sucesión, el Prestigio y la [Player.Religion.GetPietyName] de un personaje se transfieren al Heredero en forma de Puntuación.;;;;;;;;;x
BECOMES_EXCOMMUNICATED_EFFECT;Je exkomunikován\n;Est excommunié\n;;Wird exkommuniziert\n;Es excomulgado\n;;;;;;;;;x
EXCOMMUNICATION_LIFTED_EFFECT;Exkomunikace odvolána\n;Absolution\n;;Exkommunikation aufgehoben\n;Excomunión levantada\n;;;;;;;;;x
SUPPLY_TOTAL_MODIFIED;Celkové zásoby(zaokrouhleno dolù): §Y$VALUE$§!;Réserves totales (arrondi) : §Y$VALUE$§!;;Endbestand (abgerundet): §Y$VALUE$§!;Suministro final (redondeado a la baja): §Y$VALUE$§!;;;;;;;;;x
GAIN_ALL_OCCUPIED_TITLES_EFFECT;Odebrat všechny tituly z obsazenıch území $HOLDER$;Prend tous les titres de $HOLDER$ dont les terres sont occupées;;Von $HOLDER$ beanspruchte Titel in besetzen Provinzen nehmen;Toma los títulos ocupados de $HOLDER$;;;;;;;;;x
TITLE_CREATION_WITH_PIETY_DESC;Je potøeba mít pod kontrolou §Y$REQ_PERC$%§! de jure hrabství k vytvoøení tohoto titulu. Nyní ovládáš $PERC$ ($HELD$/§Y$ALL$§!). Vytvoøení tohoto titulu ti pøidá §G$PRESTIGE$§! prestie a bude tì stát §R$GOLD$§! zlatıch a §R$PIETY$§! $PIETYNAME$.;Vous devez contrôler §Y$REQ_PERC$%§! de ses comtés de jure pour créer ce titre. Actuellement, nous en contrôlons $PERC$ ($HELD$/§Y$ALL$§!). Créer ce titre vous octroierait §G$PRESTIGE$§! en prestige et vous coûterait §R$GOLD$§! pièces d'or et §R$PIETY$§! en $PIETYNAME$.;;Wir brauchen die Kontrolle über §Y$REQ_PERC$%§! der rechtmäßigen Herrschaftsgebiete für diesen Titel. Derzeit kontrollieren wir $PERC$ ($HELD$/§Y$ALL$§!). Dieser Titel würde Euer Prestige um §G$PRESTIGE$§! erhöhen. Er kostet Euch §R$GOLD$§! Gold und §R$PIETY$§! $PIETYNAME$.;Necesitamos controlar el §Y$REQ_PERC$%§! de sus condados de facto para crear este título. Actualmente, controlamos el $PERC$ ($HELD$/§Y$ALL$§!). La creación de este título te daría §G$PRESTIGE$§! de Prestigio y te costaría §R$GOLD$§! de Oro y §R$PIETY$§! de $PIETYNAME$.;;;;;;;;;x
TITLE_CREATION_COST_WITH_PIETY_DESC;Vytvoøení tohoto titulu ti pøidá §G$PRESTIGE$§! prestie a bude tì stát §R$GOLD$§! zlatıch a §R$PIETY$§! $PIETYNAME$.;Créer ce titre va vous octroyer §G$PRESTIGE$§! Prestige et vous coûtera §R$GOLD$§! pièces d'or et §R$PIETY$§! $PIETYNAME$.;;Dieser Titel würde Euer Prestige um §G$PRESTIGE$§! erhöhen. Er kostet Euch §R$GOLD$§! Gold und §R$PIETY$§! $PIETYNAME$.;La creación de este título te otorgaría §G$PRESTIGE$§! de Prestigio y te costaría §R$GOLD$§! de Oro y §R$PIETY$§! de $PIETYNAME$.;;;;;;;;;x
AMBITION_OPINION;Ambiciózní: $VALUE$;Forte ambition : $VALUE$;;Ehrgeizig: $VALUE$;Ambicioso: $VALUE$;;;;;;;;;x
EVTDESC39403;Kacíøství se objevilo v katolické provincii. Vyzvu místního vládce, aby se s ním rychle vyrovnal.;L'hérésie est apparue dans un comté [catholic.GetName]. Je vais encourager le dirigeant local à s'en occuper rapidement.;;Eine [catholic.GetName]e Provinz wurde von der Ketzerei heimgesucht. Ich werde den Herrscher des Gebiets darauf ansetzen.;Ha aparecido la herejía en una provincia [GetSpanishCatolica]. Recomiendo al gobernador local que se encargue de ella rápidamente.;;;;;;;;;x
EVTOPTA39403;Ihned mu napíšu.;Je lui écris de ce pas;;Ich werde ihn sofort anschreiben.;Le escribiré inmediatamente.;;;;;;;;;x
EVTDESC39404;Donesly se ke mnì znepokojivé zprávy o kacíøské provincii v tvém panství. Naléhám na tebe, aby ses s tímto problémem rychle vyrovnal, jeliko kacíøství musí bıt vykoøenìno!;Des nouvelles inquiétantes me sont parvenues concernant un comté hérétique sur votre territoire. Je vous conseille vivement de vous occuper de ce problème rapidement, cette hérésie doit être éradiquée !;;Ich nahm beunruhigende Neuigkeiten über eine ketzerische Provinz in Eurer Domäne zur Kenntnis. Ich bin für eine sofortige Intervention zur Beendigung dieser Ketzerei!;Me han llegado noticias preocupantes acerca de una provincia hereje en vuestros dominios. Os insto a tratar este problema con celeridad. ¡Es preciso erradicar esta herejía!;;;;;;;;;x
EVTOPTA39404;Udeøím na ty kacíøe!;Je vais exterminer ces hérétiques !;;Ich werde gegen diese Ketzer vorgehen!;¡Acabaré con estos herejes!;;;;;;;;;x
EVTOPTB39404;Poklidná konverze je lepším zpùsobem;La conversion pacifique est préférable;;Eine friedvolle Konvertierung erscheint sinnvoller;La conversión pacífica es una opción mejor;;;;;;;;;x
heretic_stronghold;Kacíøská pevnost;Bastion hérétique;;Ketzerische Hochburg;Fortaleza hereje;;;;;;;;;x
pope_heretic_removal_approve;Odstranìní kacíøského rádce;Conseiller hérétique retiré;;Ketzerischer Berater beseitigt;Ha despedido al consejero hereje;;;;;;;;;x
pope_heretic_removal_disapprove;Odmítl odstranit kacíøského rádce;Refus de retirer le conseiller hérétique;;Ketzerischer Berater nicht beseitigt;Ha rechazado despedir al consejero hereje;;;;;;;;;x
EVTDESC39410;Šíøí se zvìsti o tom, e jeden z vládcù v našem køesanském království zamìstnává u svého dvora kacíøe. To pro církev není pøijatelné, a tento pozemskı pán bude jistì zatracen, pokud nezasáhneme.;On dit que l'un des souverains de la chrétienté emploie un hérétique à sa Cour. L'Église ne peut le tolérer, et ce seigneur terrestre sera sûrement damné si nous n'intervenons pas.;;Es kursieren Gerüchte, dass einer der christlichen Herrscher an seinem Hof einen Ketzer unterhält. Das sagt der Kirche überhaupt nicht zu: Ewige Verdammnis erwartet den Herrscher, wenn wir nicht eingreifen.;Existen rumores de que uno de los gobernantes de la cristiandad emplea a un hereje en su corte. Esto no es admisible por la iglesia y este señor terrenal será maldecido a menos que intervengamos.;;;;;;;;;x
EVTOPTA39410;Poaduje, aby byl rádce uvìznìn!;Exiger que ce conseiller soit emprisonné !;;Dieser Berater muss eingekerkert werden!;¡Solicitar que este consejero sea encarcelado!;;;;;;;;;x
EVTDESC39441;Jsem nanejvıš znepokojen, e pøipustíš, aby kacíøi byli tvımi rádci. Mìli by bıt okamitì zbaveni svıch postù.;Je suis très inquiet que vous preniez des conseillers hérétiques auprès de vous. Ils devraient être démis de leurs fonctions immédiatement.;;Es besorgt mich zu sehen, dass Ihr Euch von Ketzern beraten lasst. Sie sollten umgehend ihres Amtes enthoben werden!;Me preocupa que admitas a herejes como consejeros. Deberían ser retirados de sus cargos inmediatamente.;;;;;;;;;x
EVTOPTA39441;Uvìzním kacíøe;Emprisonner l'hérétique;;Den Ketzer einsperren;Encarcelar al hereje;;;;;;;;;x
EVTOPTB39441;Já vládnu své øíši!;C'est moi qui commande ici !;;Ich bin Herrscher in meinem Reich!;¡Yo gobierno en mi reino!;;;;;;;;;x
opinion_liege_has_heretic_advisor;Lenní pán má za rádce kacíøe;Le seigneur a des conseillers hérétiques;;Der Lehnsherr hat einen ketzerischen Hofberater;El señor tiene un consejero hereje;;;;;;;;;x
EVTDESC39445;Mùj lenní pán má za svého rádce kacíøe!;M[Root.Liege.GetOnA] [Root.Liege.GetLordLady] lige a un hérétique parmi ses conseillers !;;Unter den Beratern meines Lehnsherren gibt es einen Ketzer!;¡Mi señor cuenta con un hereje entre sus asesores!;;;;;;;;;x
EVTOPTA39445;Šokující! Musím poslat stínost!;C'est inadmissible ! Je dois lui adresser une plainte !;;Ich bin erschüttert! Das werde ich melden.;¡Increible! ¡Debo enviar una queja!;;;;;;;;;x
EVTOPTB39445;Není to má starost;Ce ne sont pas mes affaires.;;Das geht mich nichts an;No es asunto mío;;;;;;;;;x
EVTDESC39446;Mùj pane, jsem šokován zjištìním, e jsi dosadil kacíøe na post svého rádce.\n\nPodepsán,\n[From.GetTitledName];M[Root.GetOnA][Root.GetLordLady], \nCela me scandalise d'apprendre que vous avez pris un hérétique comme conseiller.\n\nSigné,\n[From.GetTitledName];;Mein Lehnsherr, es erschüttert mich zutiefst, dass Ihr einen Ketzer in Euren Beraterstab aufgenommen habt.\n\nGezeichnet,\n[From.GetTitledName];Mi señor, me sorprende averiguar que habéis nombrado a un hereje como uno de vuestros consejeros.\n\nFirmado,\n[From.GetTitledName];;;;;;;;;x
EVTOPTA39446;To je pøíliš zlé;C'est dommage.;;Das ist ja ärgerlich;Malas noticias;;;;;;;;;x
AIREASON_POSITIVE_OPINION;Pozitivní názor na §Y[GetTitledFirstName]§!;Opinion positive de §Y[GetTitledFirstName]§!;;Ich stehe hinter §Y[GetTitledFirstName]§!;¡Opinión positiva acerca de §Y[GetTitledFirstName]§!;;;;;;;;;x
AIREASON_NEGATIVE_OPINION;Negativní názor na §Y[GetTitledFirstName]§!;Opinion négative de §Y[GetTitledFirstName]§!;;Ich stehe nicht hinter §Y[GetTitledFirstName]§!;¡Opinión negativa acerca de §Y[GetTitledFirstName]§!;;;;;;;;;x
AIREASON_FREE_VS_PAPAL_INVEST;Cíl má papeské øízení úøadù a ty ne;La cible a l'investiture papale et vous non;;Die Zielperson wurde vom Papst berufen, im Gegensatz zu Euch;El objetivo tiene Investidura Papal y tú no;;;;;;;;;x
INCLUDE_ALL_VASSALS;Vèetnì niších titulù;Inclure tous les titres;;Niedrigere Titel einschließen;Incluir títulos menores;;;;;;;;;x
opinion_repented_sins;Lituje høíchù;Repenti;;Verbüßte Sünden;Arrepentimiento de Pecados;;;;;;;;;x
UNDER_CONSTRUCTION;Provádí se stavba;En construction ;;In Arbeit;En construcción;;;;;;;;;x
UPGRADING_TO;Vylepšení na:;Amélioration en : ;;Aufwertung zu:;Actualizando a:;;;;;;;;;x
CONSTRUCTION_STALLED;§RStavba je pozastavena kvùli nepøátelské okupaci§!;§RConstruction interrompue par l'occupation ennemie§!;;§RArbeiten wurden durch gegnerische Belagerung verzögert§!;§RLa construcción se ha paralizado debido a la ocupación del enemigo§!;;;;;;;;;x
desc_job_chancellor;§Y$JOB$§! je tvùj rádce v diplomatickıch záleitostech. Tento post je tradiènì povaován za nejvyšší v radì.;Votre §Y$JOB$§! est votre conseiller en matière de diplomatie. Ce poste est traditionnellement considéré comme le plus élevé du Conseil.;;Der §Y$JOB$§! ist Euer Berater für diplomatische Angelegenheiten. Traditionell wird das als die höchste Position im Rat betrachtet.;El §Y$JOB$§! es tu asesor en cuestiones de diplomacia. Por tradición, se considera el puesto más alto del Consejo.;;;;;;;;;x
desc_job_marshal;§Y$JOB$§! je poradce ve vedení vojska. Pokud vládce nemùe, nebo nechce vést své vojsko, povede je §Y$JOB$§!.;Le §Y$JOB$§! est le conseiller en charge des affaires militaires. Lorsqu'un dirigeant ne peut pas commander ses armées, c'est au §Y$JOB$§! que revient cette responsabilité.;;Der §Y$JOB$§! ist für militärische Angelegenheiten zuständig. Wenn der Herrscher nicht zur Kriegsführung abkömmlich oder gewillt ist, so übernimmt der §Y$JOB$§! diese Aufgabe.;El §Y$JOB$§! es el consejero encargado del ejército. Si el gobernante no quiere o no puede liderar los batallones, el §Y$JOB$§! lo hará.;;;;;;;;;x
desc_job_treasurer;§Y$JOB$§! pomáhá s vıbìrem daní a správou tvého panství.;Votre §Y$JOB$§! vous aide à collecter l'impôt et à administrer votre domaine.;;Der §Y$JOB$§! ist für die Steuereintreibung und für die Verwaltung Eurer Domäne zuständig.;El §Y$JOB$§! te ayuda a recolectar impuestos y a administrar tu feudo.;;;;;;;;;x
desc_job_spymaster;§Y$JOB$§! je neoficiální post v radì. Jeho dritel je zodpovìdnı za všechny záleitosti tıkající se intrik a machinací.;§Y$JOB$§! est un poste officieux du Conseil qui s'occupe des intrigues et autres filouteries.;;§Y$JOB$§! ist eine inoffizielle Ratsposition. Wer immer sie bekleidet, der ist verantwortlich für Intrige und Komplott.;§Y$JOB$§! es una posición no oficial del consejo. Quien ostenta el cargo es responsable de los asuntos de intriga y conspiración.;;;;;;;;;x
desc_job_spiritual;§Y$JOB$§! je tvùj osobní poradce v otázkách víry. Nemusí bıt nutnì èlenem kléru.;Votre §Y$JOB$§! est votre conseiller personnel en matière de religion, mais il n'appartient pas forcément au clergé.;;Der §Y$JOB$§! ist Euer persönlicher Berater in religiösen Fragen. Er gehört aber nicht notwendigerweise dem Klerus an.;El §Y$JOB$§! es tu asesor personal en temas de fe, pero no debe pertenecer al clero necesariamente.;;;;;;;;;x
job_spiritual_pagan_group;Vrchní vìštec;Grand médium;;Oberster Wahrsager;Gran Chamán;;;;;;;;;x
job_spiritual_christian;Primas;Chapelain;;Hofkaplan;Capellán;;;;;;;;;x
job_chancellor_arabic;Velkovezír;Grand vizir;;Großwesir;Gran Visir;;;;;;;;;x
religious_tension;Náboenské napìtí;Tensions religieuses;;Religiöse Spannungen;Tensión religiosa;;;;;;;;;x
PEACE_DEMAND;Vynutit poadavky;Appuyer nos exigences;;Forderungen erzwingen;Hacer cumplir las peticiones;;;;;;;;;x
PEACE_WHITEPEACE;Nabídnout smír;Proposer une paix blanche;;Weißen Frieden anbieten;Ofrecer bandera blanca;;;;;;;;;x
REL_HEAD_SUCCESSION_SETUP;Nová hlava církve;Un nouveau chef religieux;;Ein neuer religiöser Führer;Una nueva cabeza religiosa;;;;;;;;;x
ANTI_POPE_CREATION_SETUP;Vzdoropape;Un antipape;;Ein Gegenpapst;Un Antipapa;;;;;;;;;x
ANTI_POPE_CESSATION_SETUP;Konec papeského schizmatu;Fin de l'anti papauté;;Gegenpapsttum beendet;Fin del Antipapado;;;;;;;;;x
WE_JOIN_A_WAR_SETUP;Vstoupili jsme do války;Nous rejoignons une guerre;;Wir gehen in den Kriegszustand über;Nos unimos a una guerra;;;;;;;;;x
CHAR_EDUCATED_LOG;§Y$NAME$§! dosáhl plnoletosti a nyní je §Y$TRAIT$§!.;§Y$NAME$§! a atteint désormais l'âge légal de la majorité et est devenu §Y$TRAIT$§!.;;§Y$NAME$§! ist nun volljährig. $PRONOUN$ wird ein §Y$TRAIT$§!.;§Y$NAME$§! es ahora mayor de edad. $PRONOUN$ se ha convertido en §Y$TRAIT$§!.;;;;;;;;;x
BASE_TROOP_VALUE;Bìná velikost hotovosti;Taille des troupes de base : $VALUE$;;Basis-Aufgebotsgröße:$VALUE$;Tamaño base de la Leva $VALUE$;;;;;;;;;x
MODIFIED_TROOP_VALUE;Nejvyšší velikost hotovosti;Taille globale des troupes : §Y$VALUE$§!;;Endgültige Aufgebotsgröße: §Y$VALUE$§!;Tamaño final de la leva: §Y$VALUE$§!;;;;;;;;;x
